LSOA_code,all,G1,G2,G3,G4
E01004609,1815,1258,302,175,80
E01004610,1601,838,357,267,139
E01004611,1232,701,242,191,98
E01004612,1200,555,268,231,146
E01004613,1263,513,253,305,192
E01004614,1530,777,277,321,155
E01004615,1154,422,262,291,179
E01004616,1506,795,330,284,97
E01004617,1304,668,232,295,109
E01004618,1182,781,212,126,63
E01004619,991,680,188,77,46
E01004620,1307,760,288,193,66
E01004621,1317,802,258,177,80
E01004622,1596,588,407,366,235
E01004623,1353,837,283,169,64
E01004624,1210,704,246,171,89
E01004625,951,623,224,77,27
E01004626,1436,989,266,126,55
E01004627,1179,730,245,135,69
E01004628,1835,931,330,390,184
E01004629,1189,738,234,135,82
E01004630,1201,366,284,363,188
E01004631,1396,625,313,307,151
E01004632,1129,577,267,201,84
E01004633,1129,331,264,360,174
E01004634,1155,588,261,191,115
E01004635,1240,585,274,252,129
E01004636,1083,493,256,223,111
E01004637,1110,459,289,256,106
E01004638,1013,636,225,112,40
E01004639,1341,768,281,206,86
E01004640,1352,931,262,104,55
E01004641,1443,726,320,271,126
E01004642,1560,741,315,379,125
E01004643,1694,831,330,332,201
E01004644,1891,950,433,348,160
E01004645,1515,463,360,450,242
E01004646,1185,630,257,133,165
E01004647,1060,547,212,162,139
E01004648,1757,1069,300,215,173
E01004649,1026,628,187,93,118
E01004650,1373,918,237,104,114
E01004651,1418,959,232,112,115
E01004652,1233,731,184,172,146
E01004653,1570,903,298,216,153
E01004654,1985,1207,386,272,120
E01004656,1542,930,258,185,169
E01004657,1010,658,162,144,46
E01004658,1061,654,154,126,127
E01004659,1145,764,194,97,90
E01004660,1017,676,182,75,84
E01004661,1469,871,223,194,181
E01004662,978,698,149,64,67
E01004663,1095,620,199,115,161
E01004665,1031,299,224,268,240
E01004668,1055,460,215,248,132
E01004669,1277,469,251,319,238
E01004670,1896,362,296,574,664
E01004674,1478,477,355,373,273
E01004675,1772,666,318,449,339
E01004676,1189,599,236,249,105
E01004677,1374,673,261,280,160
E01004678,1451,549,281,363,258
E01004679,1511,548,302,385,276
E01004680,964,625,162,85,92
E01004681,1477,923,247,169,138
E01004682,856,537,151,90,78
E01004683,1130,657,209,171,93
E01004684,778,396,131,91,160
E01004686,1091,513,186,157,235
E01004687,1023,632,232,88,71
E01004690,819,397,173,156,93
E01004691,919,521,187,129,82
E01004692,743,369,144,113,117
E01004693,860,558,149,77,76
E01004694,1188,763,176,143,106
E01004695,753,466,117,78,92
E01004696,1118,418,234,250,216
E01004697,1082,598,225,164,95
E01004698,1069,607,178,165,119
E01004699,1406,899,239,153,115
E01004700,1134,736,205,137,56
E01004701,1228,822,205,80,121
E01004702,2016,611,344,522,539
E01004703,1476,923,299,132,122
E01004705,979,660,195,75,49
E01004706,1202,849,216,75,62
E01004707,1411,1042,209,112,48
E01004708,1245,665,194,237,149
E01004709,1260,607,249,212,192
E01004710,1432,521,287,363,261
E01004711,1436,530,266,352,288
E01004712,1082,714,181,75,112
E01004713,1044,750,178,70,46
E01004714,1294,865,205,97,127
E01004715,1187,603,267,173,144
E01004716,832,538,162,66,66
E01004717,1001,697,164,91,49
E01004718,1418,514,276,378,250
E01004719,1412,487,336,341,248
E01004720,1679,567,377,462,273
E01004721,1374,375,270,432,297
E01004722,1817,474,316,554,473
E01004723,1688,657,333,449,249
E01004724,1450,839,285,175,151
E01004725,868,384,176,143,165
E01004726,1235,729,231,136,139
E01004727,1159,696,229,110,124
E01004728,1155,645,211,162,137
E01004729,1193,532,181,228,252
E01004730,1129,652,237,83,157
E01004731,1618,1064,219,226,109
E01004732,1041,333,205,276,227
E01004733,1508,1041,216,150,101
E01004734,1375,712,255,233,175
E01004735,1428,780,277,212,159
E01004736,1130,613,310,130,77
E01004737,938,395,213,224,106
E01004740,1050,372,228,273,177
E01004741,1042,570,179,180,113
E01004742,1078,689,181,146,62
E01004743,1149,539,201,276,133
E01004744,1139,511,224,201,203
E01004746,985,376,197,263,149
E01004747,1718,948,282,282,206
E01004748,853,578,138,64,73
E01004749,1695,1042,316,196,141
E01004750,1237,603,203,230,201
E01004751,1475,802,224,111,338
E01004752,1129,570,177,253,129
E01004753,1535,827,295,232,181
E01004754,1336,356,242,379,359
E01004755,1837,764,322,355,396
E01004756,1182,579,270,197,136
E01004757,1153,366,237,313,237
E01004760,1310,566,279,308,157
E01004761,1013,584,208,111,110
E01004762,1275,608,254,244,169
E01004763,1517,978,234,174,131
E01004765,1417,826,259,189,143
E01032512,1599,430,299,440,430
E01032513,884,279,159,265,181
E01032562,1080,323,259,377,121
E01032563,1128,581,320,152,75
E01032564,884,253,211,307,113
E01032565,1052,293,234,383,142
E01032566,1406,448,364,456,138
E01032567,1245,417,329,389,110
E01032568,1157,422,295,320,120
E01032569,1191,310,286,421,174
E01032570,1344,512,436,306,90
E01032572,1303,713,279,213,98
E01032573,1465,928,283,171,83
E01032574,1382,368,347,443,224
E01032575,1395,312,325,486,272
E01032576,1226,497,342,269,118
E01032577,1298,521,364,303,110
E01032579,1595,779,244,397,175
E01032580,1004,207,267,352,178
E01032581,1298,353,378,380,187
E01032582,1635,894,277,341,123
E01032583,1453,768,258,293,134
E01032584,952,459,167,213,113
E01032623,1400,805,363,130,102
E01032637,840,681,105,30,24
E01032638,984,795,134,42,13
E01032639,1285,789,196,224,76
E01032640,933,772,104,40,17
E01032646,1255,865,190,135,65
E01032719,1065,499,178,293,95
E01032739,1374,1021,161,95,97
E01032740,1116,877,125,73,41
E01032741,1141,434,256,310,141
E01032742,1380,560,357,302,161
E01032743,1495,414,393,440,248
E01032744,1151,265,263,364,259
E01032764,1887,1074,269,339,205
E01032765,1367,583,264,300,220
E01032767,1295,950,128,142,75
E01032768,1139,870,128,93,48
E01032769,1060,625,181,158,96
E01032770,1727,1153,243,208,123
E01032771,1198,790,173,121,114
E01032772,1683,920,260,268,235
E01032774,1313,660,209,265,179
E01032775,952,680,117,92,63
E01032776,1634,1104,221,179,130
E01032777,994,540,147,202,105
E01032779,1049,724,155,97,73
E01032780,1636,1129,211,165,131
E01032781,1318,823,172,180,143
E01032782,1681,1069,227,220,165
E01032783,992,458,190,212,132
E01032784,1313,745,198,247,123
E01032785,1760,1102,256,250,152
E01032786,1078,403,210,281,184
E01032787,1691,501,304,520,366
E01032788,1236,676,256,200,104
E01032789,889,520,172,107,90
E01032790,777,399,184,113,81
E01032803,1246,898,162,131,55
E01032834,935,752,114,43,26
E01033000,1166,271,254,472,169
E01033030,1285,625,242,281,137
E01033081,1249,647,244,230,128
E01033082,1010,436,262,220,92
E01033083,1519,690,254,380,195
E01033084,1318,373,289,455,201
E01033086,861,241,190,260,170
E01033098,1388,1029,207,90,62
E01033099,1526,914,271,251,90
E01033100,1551,769,283,365,134
E01033132,1656,1070,266,229,91
E01033133,1015,669,183,105,58
E01033135,931,707,128,70,26
E01033146,1010,225,217,358,210
E01033148,1458,416,335,452,255
E01033150,1067,326,221,332,188
E01033151,894,172,171,348,203
E01033208,1322,867,220,158,77
E01033320,1174,566,253,249,106
E01033322,981,543,177,185,76
E01033324,1175,522,244,262,147
E01033325,1131,745,163,168,55
E01033327,1766,879,349,344,194
E01033341,974,367,188,292,127
E01033455,815,151,202,317,145
E01033456,1670,389,345,575,361
E01033457,1481,400,390,505,186
E01033463,2425,795,816,528,286
E01033485,1213,318,277,433,185
E01033486,746,325,140,189,92
E01033487,966,749,100,85,32
E01033488,1080,566,170,224,120
E01033489,1010,759,124,86,41
E01033490,894,532,137,119,106
E01033491,1565,878,244,306,137
E01033493,1155,947,132,50,26
E01033494,1191,766,220,121,84
E01033569,1312,747,259,198,108
E01033570,1390,898,252,129,111
E01033571,1144,632,250,176,86
E01033579,1535,921,257,261,96
E01033580,1107,630,243,186,48
E01033581,1319,365,364,426,164
E01033582,1094,473,288,257,76
E01033584,1141,252,265,405,219
E01033586,1590,689,311,402,188
E01033587,1582,603,376,422,181
E01033589,1205,484,229,238,254
E01033590,738,242,171,213,112
E01033591,1924,533,500,525,366
E01033592,1337,499,352,328,158
E01033593,1207,714,185,132,176
E01033594,1045,555,207,163,120
E01033597,813,364,179,155,115
E01033598,949,240,124,299,286
E01033599,887,285,187,249,166
E01033601,1390,345,273,462,310
E01033602,1031,227,177,330,297
E01033603,934,425,173,182,154
E01033604,895,261,138,291,205
E01033605,1175,325,190,329,331
E01033699,1208,719,212,180,97
E01033700,2136,1371,323,291,151
E01033702,956,414,197,189,156
E01033703,1090,473,239,225,153
E01033704,1926,1247,324,240,115
E01033705,1001,426,180,215,180
E01033706,1162,811,172,121,58
E01033708,1432,1025,206,129,72
E01033709,1384,716,261,284,123
E01033710,829,427,146,174,82
E01033711,1263,910,158,126,69
E01033712,1184,603,218,249,114
E01033713,1076,612,179,185,100
E01033727,1657,869,268,339,181
E01033728,1438,990,222,166,60
E01033729,1332,381,329,408,214
E01033732,792,478,127,146,41
E01033734,1121,659,199,185,78
E01033735,934,341,208,266,119
E01033736,1943,1345,326,204,68
E01033737,1404,482,270,473,179
E01033738,1380,731,259,301,89
E01033739,1132,368,319,288,157
E01033740,1045,384,232,304,125
E01033741,2103,484,446,710,463
E01033742,1001,431,229,252,89
E01033743,1223,376,293,387,167
E01033744,1230,358,300,403,169
E01033745,1127,369,280,352,126
E01033746,1145,656,207,195,87
E01033784,1185,472,368,261,84
E01033785,1066,572,271,167,56
E01033786,913,437,222,173,81
E01033787,992,501,219,198,74
E01033788,1107,374,289,315,129
E01033789,1139,560,222,270,87
E01033790,920,248,211,356,105
E01033791,1008,298,216,381,113
E01033792,1053,439,276,263,75
E01033862,1015,675,165,122,53
E01033863,1001,340,201,326,134
E01033864,815,272,146,262,135
E01033865,994,598,153,125,118
E01033866,796,580,106,70,40
E01033867,958,528,152,195,83
E01033868,818,621,102,67,28
E01033869,1002,437,205,264,96
E01033870,1435,929,200,226,80
E01033871,1160,558,206,285,111
E01033872,1031,527,183,214,107
E01033873,1085,406,204,317,158
E01033874,751,582,77,56,36
E01033875,989,522,150,202,115
E01033876,983,676,126,126,55
E01033877,1199,560,192,294,153
E01033878,755,267,122,272,94
E01033879,1604,355,302,642,305
E01033880,1603,508,268,671,156
E01033881,1319,386,236,470,227
E01033882,1043,406,188,317,132
E01033883,1177,474,226,327,150
E01033884,879,569,126,131,53
E01033885,995,467,149,279,100
E01033911,1395,714,398,179,104
E01033912,1145,671,214,153,107
E01033913,993,239,278,269,207
E01033914,1211,254,324,431,202
E01033915,892,337,195,179,181
E01033916,1302,330,352,350,270
E01033917,1128,553,251,202,122
E01033918,977,531,192,150,104
E01033919,1008,601,214,103,90
E01033920,1164,591,265,196,112
E01033921,1142,549,251,223,119
E01033922,1202,598,270,230,104
E01033923,1068,375,267,257,169
E01033924,1058,231,278,327,222
E01033925,1238,468,348,264,158
E01033926,1661,411,334,589,327
E01033927,1180,402,340,300,138
E01033928,979,377,267,223,112
E01033929,950,486,184,182,98
E01033930,1378,348,439,403,188
E01033931,934,267,195,313,159
E01033932,1194,281,292,358,263
E01033933,929,180,229,286,234
E01033934,1048,232,286,313,217
E01033935,1499,336,316,648,199
E01033936,1211,397,190,481,143
E01033937,842,202,194,278,168
E01033938,867,256,176,258,177
E01033939,1341,654,266,218,203
E01033940,1148,743,154,144,107
E01033941,1124,553,186,218,167
E01033942,993,643,136,139,75
E01033943,1595,614,425,403,153
E01033944,1332,478,259,356,239
E01033945,1091,585,189,207,110
E01033946,1087,713,176,140,58
E01034026,925,511,167,188,59
E01034027,1424,466,346,445,167
E01034028,999,420,273,213,93
E01034029,1159,675,202,178,104
E01034030,1458,738,314,261,145
E01034031,1004,650,139,113,102
E01034032,1349,542,355,283,169
E01034033,1409,853,286,190,80
E01034034,1170,582,267,217,104
E01034035,1180,648,272,197,63
E01034036,1260,355,226,457,222
E01034037,1302,435,290,414,163
E01034038,1186,327,277,386,196
E01034039,1131,284,227,408,212
E01034040,1158,273,277,425,183
E01034041,1057,270,267,383,137
E01034042,912,382,169,257,104
E01034043,1061,469,216,230,146
E01034044,959,546,180,131,102
E01034045,1354,761,265,226,102
E01034046,1352,314,325,480,233
E01034139,1257,347,296,418,196
E01034140,864,340,202,221,101
E01034141,1018,448,215,275,80
E01034142,1081,421,209,266,185
E01034143,1034,524,197,231,82
E01034144,982,412,213,278,79
E01034145,913,275,208,317,113
E01034146,960,457,206,233,64
E01034147,959,621,145,133,60
E01034148,1357,783,220,193,161
E01034149,1701,800,392,364,145
E01034150,1015,465,206,240,104
E01034151,910,527,163,150,70
E01034152,1143,410,276,316,141
E01034153,1021,378,289,284,70
E01034154,1122,656,248,169,49
E01034155,1439,534,330,393,182
E01034156,1071,546,208,230,87
E01034173,1284,330,239,448,267
E01034174,989,533,175,157,124
E01034175,1094,765,164,126,39
E01034176,1396,374,337,457,228
E01034177,1110,544,213,229,124
E01034178,1288,871,153,174,90
E01034179,920,488,149,192,91
E01034180,831,264,170,259,138
E01034181,1211,881,156,135,39
E01034182,1120,727,162,155,76
E01034183,1126,753,155,131,87
E01034184,917,579,123,149,66
E01034185,966,614,155,146,51
E01034186,1183,837,180,120,46
E01034187,1046,545,189,182,130
E01034188,1061,719,146,131,65
E01034189,969,722,102,84,61
E01034190,1206,399,284,363,160
E01034191,1270,863,179,140,88
E01034192,1790,956,326,355,153
E01034193,1077,689,183,130,75
E01034194,1020,701,138,128,53
E01034195,751,460,105,129,57
E01034196,981,656,152,122,51
E01034198,1648,553,372,532,191
E01034199,1306,363,296,439,208
E01034200,1192,689,164,212,127
E01034201,923,232,239,310,142
E01034202,1125,272,335,356,162
E01034203,997,366,182,340,109
E01034204,1298,288,326,397,287
E01034205,1064,293,333,306,132
E01034206,1220,519,245,283,173
E01034207,1182,737,206,193,46
E01034208,1265,269,277,470,249
E01034209,1205,755,209,165,76
E01034210,1229,681,200,254,94
E01034211,1242,892,180,121,49
E01034212,1611,1035,236,246,94
E01034213,1225,818,161,162,84
E01034214,1226,889,149,120,68
E01034215,1141,754,175,139,73
E01034216,1265,852,178,157,78
E01034217,1273,917,166,113,77
E01034218,1300,556,252,325,167
E01034219,1189,857,143,131,58
E01034220,942,716,135,61,30
E01034221,1198,551,223,302,122
E01034222,1160,643,190,215,112
E01034223,1109,697,140,191,81
E01034224,1193,384,253,382,174
E01034225,1100,507,193,288,112
E01034226,1043,589,180,200,74
E01034227,970,474,180,220,96
E01034228,1086,805,142,87,52
E01034229,1104,597,207,219,81
E01034230,1097,810,145,92,50
E01034231,1113,853,140,72,48
E01034383,980,421,234,248,77
E01034384,977,566,201,161,49
E01034385,1107,580,295,161,71
E01034386,1013,625,182,139,67
E01034387,1380,1036,158,130,56
E01034388,1049,671,137,168,73
E01034389,1230,529,204,341,156
E01034390,1122,663,182,197,80
E01034391,1197,612,269,222,94
E01034392,1094,495,217,256,126
E01034393,993,701,141,115,36
E01034394,1071,756,135,127,53
E01034395,1126,496,201,301,128
E01034469,1049,421,268,247,113
E01034470,1008,239,280,343,146
E01034471,1562,414,427,522,199
E01034472,1128,365,270,333,160
E01034473,844,229,217,247,151
E01034474,1486,549,286,398,253
E01034475,1219,271,320,397,231
E01034476,1078,340,254,310,174
E01034477,953,334,250,267,102
E01034478,817,387,196,188,46
E01034479,1259,286,308,443,222
E01034480,807,229,194,213,171
E01034481,975,267,241,251,216
E01034482,725,383,129,103,110
E01034483,857,339,162,215,141
E01034484,1145,279,317,319,230
E01034485,1570,686,408,343,133
E01034486,1231,940,167,105,19
E01034487,855,229,213,244,169
E01034488,1191,253,246,410,282
E01034576,940,604,167,88,81
E01034577,967,550,179,142,96
E01034578,783,332,195,188,68
E01034579,1464,856,273,249,86
E01034580,1213,580,248,250,135
E01034581,1228,738,245,195,50
E01034589,1481,642,416,271,152
E01034590,1007,585,210,117,95
E01034591,1278,322,394,373,189
E01034592,849,211,231,233,174
E01034593,1090,466,298,203,123
E01034594,1069,562,291,150,66
E01034595,1003,429,257,185,132
E01034596,947,583,153,123,88
E01034597,1043,492,200,180,171
E01034598,992,633,160,100,99
E01034599,1195,328,342,346,179
E01034600,1373,486,343,349,195
E01034601,1022,462,230,220,110
E01034602,1011,478,239,196,98
E01034603,964,598,173,141,52
E01034604,996,343,229,300,124
E01034605,1110,487,254,261,108
E01034606,882,362,209,226,85
E01034607,1061,337,244,326,154
E01034608,1683,664,386,439,194
E01034609,1372,504,265,420,183
E01034610,1203,334,276,347,246
E01034611,856,234,205,255,162
E01034612,1446,334,320,541,251
E01034613,746,366,124,178,78
E01034614,1337,530,274,349,184
E01034615,1423,548,317,412,146
E01034616,1111,457,196,278,180
E01034617,1627,476,341,561,249
E01035484,1048,463,218,277,90
E01035485,855,419,151,190,95
E01035486,1303,755,263,162,123
E01035487,1233,571,246,278,138
E01035488,1282,885,222,113,62
E01035489,1075,744,168,109,54
E01035490,1417,936,256,121,104
E01035491,1086,813,157,82,34
E01035492,1388,1033,188,109,58
E01035493,1353,838,201,218,96
E01035494,1581,1139,221,164,57
E01035495,898,237,205,303,153
E01035496,1002,638,185,105,74
E01035497,1015,523,196,212,84
E01035498,893,683,125,53,32
E01035499,1160,349,245,399,167
E01035638,1428,817,198,247,166
E01035639,1307,679,214,254,160
E01035640,1112,555,224,212,121
E01035641,1136,658,201,190,87
E01035642,1437,910,225,192,110
E01035643,1322,706,232,242,142
E01035644,1000,736,120,85,59
E01035645,997,415,177,264,141
E01035646,1221,585,228,252,156
E01035647,944,769,116,40,19
E01035648,1133,426,205,288,214
E01035649,1070,691,161,147,71
E01035650,1626,660,306,364,296
E01035651,1167,616,218,221,112
E01035652,1033,610,178,173,72
E01035653,1203,941,147,76,39
E01035654,789,433,146,133,77
E01035655,1319,717,233,229,140
E01035656,999,680,138,107,74
E01035657,908,707,118,57,26
E01035658,1001,722,118,95,66
E01035659,1150,437,207,317,189
E01035660,1097,532,198,215,152
E01035661,1171,476,177,217,301
E01035662,1032,771,159,72,30
E01035663,953,534,149,172,98
E01035664,1892,953,340,370,229
E01035665,1093,728,154,150,61
E01035666,1331,572,209,345,205
E01035667,1308,460,206,351,291
E01035668,1636,897,245,235,259
E01035669,1077,647,153,155,122
E01035670,1839,525,319,527,468
E01035671,1546,877,236,234,199
E01035672,1850,606,347,491,406
E01035673,813,400,131,165,117
E01035674,985,505,147,201,132
E01035675,1159,451,203,317,188
E01035676,1027,288,205,266,268
E01035677,1070,504,172,214,180
E01035678,1338,660,260,246,172
E01035679,1140,516,213,266,145
E01035680,1296,726,210,215,145
E01035681,1346,367,269,350,360
E01035682,918,379,136,205,198
E01035683,1154,321,202,263,368
E01035684,1012,389,194,226,203
E01035685,897,190,195,267,245
E01035686,1033,496,146,209,182
E01035687,1026,594,159,170,103
E01035688,881,629,95,85,72
E01035689,1096,682,124,160,130
E01035690,1610,936,198,276,200
E01035691,1524,916,255,248,105
E01035692,1055,534,170,193,158
E01035693,1123,541,216,233,133
E01035694,1482,564,257,413,248
E01035695,1107,331,235,328,213
E01035696,925,664,126,76,59
E01035697,1323,736,228,217,142
E01035698,738,497,102,74,65
E01035699,1259,753,159,213,134
E01035700,1009,771,111,60,67
E01035701,1020,810,105,55,50
E01035702,1069,552,177,199,141
E01035703,676,531,73,41,31
E01035704,909,483,127,167,132
E01035705,1013,365,228,259,161
E01035706,947,584,155,118,90
E01035707,1889,1102,381,262,144
E01035708,1006,574,178,134,120
E01035709,1052,295,204,345,208
E01035710,1413,412,262,437,302
E01035711,1171,578,201,226,166
E01035712,1253,507,239,281,226
E01035713,1484,935,307,135,107
E01035714,1488,943,300,134,111
E01035715,2380,1370,475,356,179
E01035716,1691,968,317,259,147
E01035717,1576,875,292,244,165
E01035718,1382,780,344,124,134
E01035719,994,619,148,118,109
E01035720,911,481,192,177,61
E01035721,1839,856,395,349,239
E01035722,1646,1108,299,137,102
