LSOA_code,all,G1,G2,G3,G4
E01004130,1759,1082,124,258,295
E01004131,1901,1124,115,348,314
E01004132,1485,1081,33,189,182
E01004133,1566,976,49,307,234
E01004134,1605,832,99,357,317
E01004135,1450,842,67,260,281
E01004136,1560,876,96,292,296
E01004137,2558,1035,227,349,947
E01004138,1807,978,135,242,452
E01004139,1542,802,115,193,432
E01004140,1888,761,260,281,586
E01004141,1818,894,239,209,476
E01004143,1536,796,123,178,439
E01004144,1766,888,110,380,388
E01004145,2276,1136,184,399,557
E01004146,1983,972,123,346,542
E01004147,1582,1052,84,194,252
E01004148,1825,924,165,251,485
E01004149,1860,1061,160,232,407
E01004150,1984,883,149,341,611
E01004151,1972,962,142,318,550
E01004152,1778,850,176,325,427
E01004153,1933,746,164,420,603
E01004154,1491,932,71,193,295
E01004155,1907,901,142,320,544
E01004156,2023,799,148,475,601
E01004157,1296,798,49,211,238
E01004158,1603,880,79,252,392
E01004159,1646,1017,71,221,337
E01004160,1654,869,124,207,454
E01004161,1531,919,53,211,348
E01004162,1694,700,197,287,510
E01004163,1731,1120,144,194,273
E01004164,1438,1045,88,65,240
E01004165,1776,1077,157,182,360
E01004166,1570,1080,73,136,281
E01004167,1629,937,256,169,267
E01004168,1615,1110,97,169,239
E01004169,1816,970,260,183,403
E01004170,2202,1181,230,329,462
E01004171,1604,1049,95,227,233
E01004172,1949,1069,276,251,353
E01004173,1360,958,91,125,186
E01004174,1582,938,160,199,285
E01004175,1731,1256,130,96,249
E01004176,1515,996,115,119,285
E01004177,1803,1074,213,218,298
E01004178,2372,1234,295,383,460
E01004179,1614,946,116,283,269
E01004180,1761,1165,88,268,240
E01004181,1731,980,168,289,294
E01004182,1767,997,223,255,292
E01004183,1775,975,203,215,382
E01004184,1707,1051,157,190,309
E01004185,2116,1052,384,263,417
E01004186,1723,887,296,154,386
E01004187,1671,1065,158,165,283
E01004189,2114,1110,195,384,425
E01004190,1386,939,40,160,247
E01004191,1890,1136,59,295,400
E01004192,1866,1118,94,227,427
E01004193,2843,1621,196,378,648
E01004194,1590,1006,68,204,312
E01004195,1698,871,88,267,472
E01004196,1574,935,48,295,296
E01032623,1798,983,43,444,328
E01034153,1399,745,186,179,289
E01034154,1539,610,155,310,464
E01034155,2055,821,227,313,694
E01034156,1401,481,128,227,565
E01004198,1485,367,126,52,940
E01004199,1699,370,176,49,1104
E01004200,1500,550,64,65,821
E01004201,1683,694,186,42,761
E01004202,2017,542,149,62,1264
E01004203,1804,529,132,39,1104
E01004204,1868,439,194,36,1199
E01004205,2208,216,183,67,1742
E01004206,1463,165,93,53,1152
E01004207,1418,383,189,79,767
E01004208,1980,476,143,115,1246
E01004209,1388,145,99,54,1090
E01004211,1633,458,76,88,1011
E01004212,2224,490,114,126,1494
E01004214,1625,405,207,93,920
E01004216,1788,495,118,190,985
E01004217,2086,663,154,167,1102
E01004218,1922,702,122,173,925
E01004219,2717,313,318,308,1778
E01004221,1976,470,168,169,1169
E01004222,2713,993,361,91,1268
E01004223,2207,799,339,51,1018
E01004226,2417,729,318,124,1246
E01004228,1952,1108,156,78,610
E01004229,1426,465,91,78,792
E01004230,2143,843,154,77,1069
E01004231,1634,389,169,68,1008
E01004232,1784,772,72,90,850
E01004233,2204,637,215,52,1300
E01004234,2570,1222,155,58,1135
E01004235,1309,178,174,53,904
E01004236,1564,184,157,75,1148
E01004237,1528,290,266,89,883
E01004239,1770,319,242,57,1152
E01004240,1686,356,189,52,1089
E01004241,1669,270,284,39,1076
E01004243,1554,225,128,104,1097
E01004244,2052,517,241,145,1149
E01004245,2968,380,431,226,1931
E01004247,2635,419,316,179,1721
E01004248,1893,344,284,112,1153
E01004249,2435,397,409,128,1501
E01004251,2582,484,221,105,1772
E01004255,1582,220,167,87,1108
E01004256,1698,277,146,79,1196
E01004257,2236,351,272,86,1527
E01004258,1471,563,93,77,738
E01004259,1752,617,107,94,934
E01004260,1791,422,161,67,1141
E01004263,1386,449,145,45,747
E01004264,1445,103,148,45,1149
E01004266,1455,591,160,24,680
E01004267,2193,627,254,106,1206
E01004268,1772,317,223,102,1130
E01004270,2413,745,193,109,1366
E01004271,2462,551,253,111,1547
E01004272,2673,334,355,107,1877
E01004274,1956,321,189,188,1258
E01004275,2513,758,225,189,1341
E01004276,2056,668,84,327,977
E01004277,1589,403,59,231,896
E01004280,1959,423,175,162,1199
E01004281,1983,436,98,215,1234
E01004283,2179,433,163,77,1506
E01004286,2467,590,218,97,1562
E01004287,2248,382,146,135,1585
E01004288,1848,352,256,95,1145
E01004289,1932,467,151,68,1246
E01004290,1973,493,136,104,1240
E01004291,1906,830,82,102,892
E01004292,1663,631,49,145,838
E01004293,1991,887,62,115,927
E01004295,1999,226,142,93,1538
E01004296,2429,641,150,156,1482
E01004297,1915,745,64,147,959
E01004298,1602,222,167,79,1134
E01004300,1442,257,161,64,960
E01004301,1415,217,91,47,1060
E01004302,1672,149,139,84,1300
E01004303,2871,555,269,222,1825
E01004304,2140,250,136,107,1647
E01004305,1863,339,131,80,1313
E01004306,1841,376,81,78,1306
E01004307,2341,554,110,289,1388
E01004308,1445,240,80,84,1041
E01004309,2792,366,205,173,2048
E01004310,2011,274,120,105,1512
E01004311,1843,511,206,63,1063
E01004312,1526,299,147,56,1024
E01004313,2132,432,188,54,1458
E01004315,1577,514,120,88,855
E01004316,1029,258,61,50,660
E01004319,2503,272,120,159,1952
E01004321,2147,256,127,161,1603
E01004322,1405,275,139,82,909
E01004323,1627,283,105,67,1172
E01004324,1604,245,73,57,1229
E01004326,1880,298,205,148,1229
E01032764,2367,845,287,90,1145
E01032765,1747,677,228,96,746
E01032767,1562,398,69,200,895
E01032768,1317,419,79,132,687
E01032769,1337,387,84,101,765
E01032770,2119,334,168,363,1254
E01032771,1536,220,99,216,1001
E01032772,2417,341,202,250,1624
E01032774,1804,342,180,275,1007
E01032775,1187,249,50,247,641
E01032776,2070,321,202,335,1212
E01032777,1275,207,130,260,678
E01032779,1400,260,115,241,784
E01032780,2051,418,202,315,1116
E01032781,1687,345,105,279,958
E01032782,2247,349,190,227,1481
E01032783,1307,350,135,177,645
E01032784,1706,589,140,73,904
E01032785,2520,838,465,131,1086
E01032786,1612,435,191,47,939
E01032787,2450,360,216,106,1768
E01035657,1047,520,48,34,445
E01035658,1283,528,86,62,607
E01035659,1580,514,213,65,788
E01035660,1436,376,135,54,871
E01035661,1643,519,156,81,887
E01035662,1118,573,71,61,413
E01035663,1323,505,224,59,535
E01035664,2514,920,256,83,1255
E01035665,1430,386,135,141,768
E01035666,1912,261,210,122,1319
E01035667,1995,227,320,96,1352
E01035668,2070,567,119,86,1298
E01035669,1380,312,96,92,880
E01035670,4276,832,378,447,2619
E01035671,2165,433,191,139,1402
E01035672,2944,415,393,101,2035
E01035673,1130,226,143,77,684
E01035674,1386,423,168,66,729
E01035675,1783,359,261,70,1093
E01035676,1565,205,144,51,1165
E01035677,1512,211,171,97,1033
E01035678,1935,435,273,138,1089
E01035679,1604,331,201,124,948
E01035680,1849,460,223,81,1085
E01035681,2002,261,134,51,1556
E01035682,1484,205,188,59,1032
E01035683,1834,170,90,46,1528
E01035684,1570,353,340,79,798
E01035685,1480,308,174,57,941
E01035686,1517,233,92,98,1094
E01035687,1758,262,137,215,1144
E01035688,1671,183,91,180,1217
E01035689,1621,283,112,108,1118
E01035690,2033,451,168,173,1241
E01035691,1926,599,213,159,955
E01035692,1464,350,138,97,879
E01035693,1552,355,152,110,935
E01035694,2212,365,206,108,1533
E01035695,1648,315,175,115,1043
E01035696,1191,283,58,113,737
E01035697,1675,409,108,176,982
E01035698,1004,225,82,108,589
E01035699,1720,195,191,168,1166
E01035700,1148,267,41,148,692
E01035701,1174,259,89,126,700
E01035702,1493,235,177,204,877
E01035703,1111,145,73,148,745
E01035704,1743,189,209,171,1174
E01035705,1441,380,112,75,874
E01035706,1290,187,99,186,818
E01004327,1508,298,288,183,739
E01004328,1873,489,358,253,773
E01004329,1804,459,404,262,679
E01004330,1681,529,311,175,666
E01004331,1664,466,388,184,626
E01004332,1945,444,402,318,781
E01004333,1696,450,334,414,498
E01004334,1894,277,506,256,855
E01004335,1733,334,605,273,521
E01004336,1554,255,269,309,721
E01004337,1753,367,455,329,602
E01004338,2019,383,233,369,1034
E01004339,1881,561,358,319,643
E01004340,1868,430,570,281,587
E01004341,1937,397,754,253,533
E01004342,2095,674,444,386,591
E01004343,1876,794,295,248,539
E01004344,1903,453,435,394,621
E01004345,1784,508,367,325,584
E01004346,1794,738,310,229,517
E01004347,2183,950,380,223,630
E01004348,2952,853,614,543,942
E01004349,1553,790,284,106,373
E01004350,1906,1035,252,149,470
E01004351,1645,1071,172,82,320
E01004352,1880,1339,111,78,352
E01004353,1813,1256,172,58,327
E01004354,1969,1162,167,124,516
E01004355,1688,866,312,121,389
E01004356,1696,790,233,211,462
E01004357,1584,817,285,137,345
E01004358,1954,1041,213,174,526
E01004359,1709,1067,186,141,315
E01004360,1338,808,138,116,276
E01004361,1378,730,179,108,361
E01004362,1608,709,267,165,467
E01004363,1671,470,207,507,487
E01004364,1975,389,412,659,515
E01004365,2544,328,305,1015,896
E01004366,1939,613,299,473,554
E01004367,1608,333,214,513,548
E01004368,2454,508,288,973,685
E01004369,1759,549,216,276,718
E01004370,2101,631,369,287,814
E01004371,1646,508,241,256,641
E01004372,1638,658,216,156,608
E01004373,1798,466,365,307,660
E01004374,1974,590,249,391,744
E01004375,1922,531,199,431,761
E01004376,1897,337,215,599,746
E01004377,1838,761,293,353,431
E01004378,1841,793,308,277,463
E01004379,1917,1028,241,151,497
E01004380,1794,905,371,184,334
E01004381,1988,1062,240,177,509
E01004382,1757,597,463,190,507
E01004383,1692,930,233,175,354
E01004384,2002,1035,367,170,430
E01004385,1537,757,316,113,351
E01004386,1706,1030,165,121,390
E01004387,1441,1042,82,94,223
E01004388,1667,925,213,113,416
E01004389,1731,963,235,154,379
E01004390,1600,840,262,116,382
E01004391,2328,797,353,348,830
E01004392,2562,754,283,663,862
E01004393,1689,499,360,178,652
E01004394,1999,591,377,426,605
E01004395,1697,777,221,231,468
E01004396,1988,579,231,486,692
E01004397,2908,810,343,697,1058
E01004398,2034,558,392,527,557
E01004399,1893,473,546,383,491
E01004400,1903,627,346,312,618
E01004401,2364,765,410,324,865
E01004402,1875,596,378,342,559
E01004403,2592,833,593,378,788
E01004404,2847,728,836,438,845
E01004405,1719,602,260,402,455
E01004406,1845,538,199,347,761
E01004407,1632,284,631,228,489
E01004408,1731,727,225,253,526
E01004409,1775,729,217,303,526
E01004410,1849,716,425,209,499
E01004411,1983,700,301,384,598
E01004412,1788,931,205,153,499
E01004413,1537,856,251,105,325
E01004414,1809,747,278,195,589
E01004415,1616,765,236,167,448
E01004416,1825,977,260,199,389
E01004417,1886,726,257,259,644
E01004418,1783,702,244,290,547
E01004419,2652,782,543,523,804
E01004420,2262,360,423,665,814
E01004421,2130,304,284,979,563
E01004422,2645,627,502,472,1044
E01004423,2101,413,426,525,737
E01004424,2127,289,440,782,616
E01004425,1995,578,452,255,710
E01004426,1827,412,304,586,525
E01004427,1979,556,409,186,828
E01004428,2083,417,769,347,550
E01004429,1829,397,432,399,601
E01004430,2667,630,382,557,1098
E01004432,1933,457,370,393,713
E01004434,2144,467,563,454,660
E01004435,2152,543,439,369,801
E01004436,1528,461,215,418,434
E01004437,1795,550,293,323,629
E01004438,2140,710,256,436,738
E01004439,1637,526,303,256,552
E01004440,2070,640,274,406,750
E01004441,1524,671,163,255,435
E01004442,1537,672,170,248,447
E01004443,2234,528,252,828,626
E01004444,2814,872,493,469,980
E01004445,2082,492,206,574,810
E01004446,2669,789,377,442,1061
E01004447,1859,587,223,495,554
E01004448,1932,667,406,267,592
E01004449,1898,318,542,548,490
E01004450,1710,765,247,165,533
E01004451,1841,798,313,213,517
E01004452,1888,727,320,222,619
E01004453,1820,570,357,285,608
E01004454,1967,636,369,337,625
E01004455,1796,471,364,370,591
E01004456,1684,488,680,171,345
E01004457,1909,741,270,326,572
E01004458,2033,573,334,427,699
E01004459,1668,367,481,285,535
E01004460,2050,609,274,536,631
E01004462,2351,798,304,583,666
E01004463,2053,973,266,188,626
E01004464,1724,516,474,282,452
E01004465,1610,759,221,230,400
E01004466,1714,930,175,205,404
E01004467,2356,630,591,382,753
E01004468,1782,776,259,232,515
E01004469,1936,436,633,343,524
E01004470,1670,539,485,186,460
E01004471,1784,569,360,317,538
E01034485,2015,688,228,377,722
E01034486,1662,715,206,180,561
E01034487,1251,179,386,287,399
E01034488,1928,247,776,395,510
E01004472,1782,1071,99,111,501
E01004473,1773,1046,137,152,438
E01004474,2016,1056,199,190,571
E01004475,1503,819,202,117,365
E01004476,1820,926,169,166,559
E01004477,1656,1058,58,71,469
E01004478,1564,968,60,71,465
E01004479,1509,1003,77,59,370
E01004480,1722,1056,92,109,465
E01004481,1636,903,134,195,404
E01004482,1559,777,202,180,400
E01004483,2097,958,259,259,621
E01004484,1498,888,173,115,322
E01004485,1736,940,171,157,468
E01004486,1430,883,124,68,355
E01004487,1496,848,180,76,392
E01004488,1326,852,98,114,262
E01004489,1360,868,151,72,269
E01004490,1566,1130,60,74,302
E01004491,2506,843,389,578,696
E01004492,1743,947,186,181,429
E01004493,1944,1080,197,178,489
E01004494,1778,928,243,149,458
E01004495,1586,482,473,291,340
E01004496,1942,1160,124,127,531
E01004497,1498,952,122,94,330
E01004498,1694,1140,60,81,413
E01004499,1611,813,134,150,514
E01004500,1930,909,137,174,710
E01004501,1534,682,165,135,552
E01004502,1632,966,53,124,489
E01004503,1695,869,110,128,588
E01004504,1524,890,94,179,361
E01004505,1611,747,97,155,612
E01004506,2209,1046,90,168,905
E01004507,2589,1112,147,285,1045
E01004508,2000,1246,162,82,510
E01004510,1839,1034,147,77,581
E01004511,1590,984,50,81,475
E01004512,1447,1002,81,49,315
E01004513,1930,797,319,193,621
E01004514,1825,1178,132,105,410
E01004515,1684,754,330,106,494
E01004516,1743,940,233,286,284
E01004517,2272,809,400,203,860
E01004518,1740,906,265,191,378
E01004519,1757,652,314,358,433
E01004520,1402,551,233,251,367
E01004521,2027,748,507,193,579
E01004522,1728,619,324,184,601
E01004523,1636,741,236,204,455
E01004524,1840,414,626,275,525
E01004525,1927,629,262,505,531
E01004526,1774,699,233,375,467
E01004527,1663,644,193,398,428
E01004528,1651,517,361,259,514
E01004529,2098,944,234,296,624
E01004530,1739,834,188,296,421
E01004531,1762,722,325,329,386
E01004532,1447,833,174,140,300
E01004533,1449,661,258,214,316
E01004534,1922,1262,139,62,459
E01004535,1851,237,855,312,447
E01004536,2345,622,537,211,975
E01004537,2073,568,711,190,604
E01004538,2476,818,631,265,762
E01004539,2085,463,784,212,626
E01004540,2225,1031,334,146,714
E01004541,1695,484,546,177,488
E01004542,1574,1069,94,65,346
E01004543,1754,1169,88,58,439
E01004544,1538,895,107,196,340
E01004545,1937,1098,113,141,585
E01004546,1500,990,95,115,300
E01004547,1426,770,191,148,317
E01004548,2043,1057,217,167,602
E01004549,1664,989,134,130,411
E01004550,1368,835,145,65,323
E01004551,1564,716,242,77,529
E01004552,1976,1171,96,77,632
E01004553,1769,1030,137,90,512
E01004554,1657,978,54,63,562
E01004555,1723,1075,55,63,530
E01004556,1653,987,58,53,555
E01004557,1728,996,96,73,563
E01004558,1840,991,135,79,635
E01004559,1463,936,145,50,332
E01004560,1942,880,237,115,710
E01004563,2170,504,709,205,752
E01004564,1875,973,300,103,499
E01004565,1669,909,254,82,424
E01004566,1683,934,183,54,512
E01004567,2351,523,849,253,726
E01004568,1772,585,363,258,566
E01004569,2382,856,416,371,739
E01004570,1931,496,379,312,744
E01004571,1845,547,372,279,647
E01004572,1684,619,330,187,548
E01004573,1687,583,195,247,662
E01004574,2117,590,564,347,616
E01004575,1881,729,335,245,572
E01004576,1602,613,260,218,511
E01004577,1843,911,185,103,644
E01004579,1864,1023,200,110,531
E01004580,2106,843,300,122,841
E01004581,1787,838,209,102,638
E01004582,2202,988,179,267,768
E01004583,1713,783,193,141,596
E01004584,1717,376,705,129,507
E01004585,1819,1101,158,90,470
E01004586,1886,1101,166,77,542
E01004587,1829,1044,103,75,607
E01004588,2016,1243,69,57,647
E01004589,1798,1120,127,52,499
E01004590,1840,909,354,103,474
E01004591,1903,902,337,103,561
E01004592,1683,959,278,68,378
E01004593,1938,1046,133,176,583
E01004594,1701,1029,35,143,494
E01004595,1811,1036,107,154,514
E01004596,1624,967,72,124,461
E01004597,1892,1094,150,179,469
E01004598,2148,1312,93,140,603
E01004599,1566,1019,56,70,421
E01004601,2471,1120,176,388,787
E01004602,1653,1001,52,98,502
E01004604,1564,1136,27,59,342
E01004605,1816,1135,127,95,459
E01004606,1670,1141,30,56,443
E01004607,1629,1102,40,77,410
E01004608,1673,964,126,81,502
E01004609,2132,1158,77,115,782
E01004610,1987,679,177,594,537
E01004611,1543,693,181,300,369
E01004612,1606,448,198,533,427
E01004613,1695,527,234,497,437
E01004614,1975,790,274,329,582
E01004615,1643,585,471,225,362
E01004616,1898,697,216,374,611
E01004617,1914,741,298,323,552
E01004618,1510,748,91,276,395
E01004619,1359,1009,71,33,246
E01004620,1696,1022,157,91,426
E01004621,1719,1100,162,65,392
E01004622,1843,877,366,133,467
E01004623,1777,1201,147,78,351
E01004624,1575,980,164,84,347
E01004625,1311,1088,10,26,187
E01004626,1837,1239,87,95,416
E01004627,1594,1043,118,70,363
E01004628,2338,916,305,379,738
E01004629,1589,836,89,171,493
E01004630,1764,582,372,366,444
E01004631,1882,567,264,352,699
E01004632,1513,717,113,183,500
E01004633,1649,412,490,334,413
E01004634,1477,610,192,186,489
E01004635,1660,661,175,248,576
E01004636,1462,522,161,259,520
E01004637,1465,533,172,218,542
E01004638,1371,924,60,69,318
E01004639,1712,889,101,104,618
E01004640,1680,1039,65,91,485
E01004641,1893,946,193,140,614
E01004642,2106,943,234,178,751
E01004643,2338,842,275,355,866
E01004644,2505,1136,249,179,941
E01004645,2109,713,444,284,668
E01033098,1714,450,94,133,1037
E01033099,1874,667,386,181,640
E01033100,1869,600,351,170,748
E01033132,2032,610,250,147,1025
E01033133,1196,457,183,96,460
E01033135,1190,726,29,61,374
E01035488,1464,652,94,155,563
E01035489,1328,530,170,103,525
E01035490,1704,905,77,94,628
E01035491,1240,624,82,77,457
E01035492,1682,793,164,145,580
E01035493,1653,742,212,133,566
E01035494,1791,843,143,152,653
E01035495,1336,238,572,219,307
E01035496,1250,414,104,140,592
E01035497,1499,360,432,139,568
E01035498,1214,406,94,151,563
E01035499,1603,304,644,182,473
E01004646,1724,652,68,226,778
E01004647,1389,454,97,182,656
E01004648,2319,741,96,233,1249
E01004649,1414,309,76,348,681
E01004650,1820,585,46,221,968
E01004651,1773,403,84,381,905
E01004652,1613,280,92,189,1052
E01004653,1954,775,115,212,852
E01004654,2448,732,149,158,1409
E01004656,1978,570,163,244,1001
E01004657,1216,350,30,102,734
E01004658,1524,243,76,217,988
E01004659,1635,425,53,260,897
E01004660,1429,363,88,240,738
E01004661,1991,339,162,185,1305
E01004662,1321,393,38,137,753
E01004663,1418,484,68,143,723
E01004665,1445,348,221,154,722
E01004668,1421,555,114,86,666
E01004669,1718,512,230,108,868
E01004670,2714,305,505,175,1729
E01004674,1907,452,525,89,841
E01004675,2346,546,399,172,1229
E01004676,1494,430,233,118,713
E01004677,1722,498,356,106,762
E01004678,1954,469,524,130,831
E01004679,1975,420,416,160,979
E01004680,1251,375,71,168,637
E01004681,1837,426,98,184,1129
E01004682,1281,260,71,140,810
E01004683,1496,412,32,276,776
E01004684,1345,210,170,270,695
E01004686,1407,207,92,297,811
E01004687,1316,548,54,93,621
E01004690,1064,340,35,92,597
E01004691,1152,377,32,119,624
E01004692,1026,235,40,187,564
E01004693,1218,386,33,99,700
E01004694,1478,426,84,129,839
E01004695,1072,206,63,126,677
E01004696,1449,286,164,129,870
E01004697,1347,368,101,108,770
E01004698,1342,289,93,145,815
E01004699,1759,398,81,179,1101
E01004700,1474,465,67,98,844
E01004701,1540,479,53,156,852
E01004702,2804,449,423,220,1712
E01004703,1992,669,88,195,1040
E01004705,1242,480,49,115,598
E01004706,1475,569,62,122,722
E01004707,1844,630,55,115,1044
E01004708,1549,515,173,146,715
E01004709,1693,444,135,152,962
E01004710,1951,407,233,137,1174
E01004711,2005,567,190,144,1104
E01004712,1446,399,59,143,845
E01004713,1316,430,46,108,732
E01004714,1674,467,66,142,999
E01004715,1800,371,186,183,1060
E01004716,1038,383,43,127,485
E01004717,1257,348,32,116,761
E01004718,1866,427,420,120,899
E01004719,1831,599,315,139,778
E01004720,2284,742,426,107,1009
E01004721,1877,425,451,143,858
E01004722,2695,305,749,243,1398
E01004723,2232,543,521,177,991
E01004724,1882,606,65,207,1004
E01004725,1289,292,148,283,566
E01004726,1683,428,61,288,906
E01004727,1542,329,55,419,739
E01004728,1458,365,137,213,743
E01004729,1490,342,129,190,829
E01004730,1459,383,105,224,747
E01004731,2007,586,101,259,1061
E01004732,1299,494,181,97,527
E01004733,2097,758,117,245,977
E01004734,1691,548,93,128,922
E01004735,2020,652,180,167,1021
E01004736,1459,643,46,152,618
E01004737,1215,508,156,79,472
E01004740,1308,473,196,77,562
E01004741,1289,535,121,113,520
E01004742,1260,597,121,66,476
E01004743,1499,347,226,144,782
E01004744,1458,572,176,106,604
E01004746,1244,384,137,111,612
E01004747,2186,721,156,154,1155
E01004748,1217,522,37,75,583
E01004749,2188,883,127,234,944
E01004750,1586,526,147,155,758
E01004751,1714,823,155,80,656
E01004752,1361,564,221,89,487
E01004753,1756,789,164,67,736
E01004754,1873,375,295,113,1090
E01004755,2449,392,491,256,1310
E01004756,1511,457,192,81,781
E01004757,1656,405,243,103,905
E01004760,1686,394,459,113,720
E01004761,1212,311,33,217,651
E01004762,1540,387,38,401,714
E01004763,2012,565,130,174,1143
E01004765,1865,553,118,163,1031
E01032512,2377,324,551,167,1335
E01032513,1230,245,262,77,646
E01033593,1741,254,174,257,1056
E01033594,1503,372,127,368,636
E01033597,1005,331,101,83,490
E01033598,1360,222,189,110,839
E01033599,1298,288,275,125,610
E01033601,1985,379,178,128,1300
E01033602,1526,293,264,74,895
E01033603,1262,292,178,113,679
E01033604,1184,199,104,116,765
E01033605,1645,326,221,147,951
E01035715,2785,1049,119,196,1421
E01035716,2198,718,205,114,1161
E01035717,1886,712,213,78,883
E01035718,2567,826,123,297,1321
E01035719,1276,367,113,133,663
E01035720,1216,417,112,86,601
E01035721,2334,739,316,186,1093
E01035722,2022,846,71,145,960
